instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,signal_3_1d,signal_3_7d,signal_3_31d
3001089,11723,JSWSTEEL,JSW STEEL,0,,0,0.05,1,EQ,NSE,NSE,0,0.25769475727868524,-0.1042166737681397
5215745,20374,COALINDIA,COAL INDIA,0,,0,0.05,1,EQ,NSE,NSE,0,0.6033077892046858,-0.10621127948286385
112129,438,BHEL,BHEL,0,,0,0.05,1,EQ,NSE,NSE,0,0.4445661837302653,-0.10784611964838396
2730497,10666,PNB,PUNJAB NATIONAL BANK,0,,0,0.05,1,EQ,NSE,NSE,0,0.9817797334244737,-0.11160484641972061
5436929,21238,AUBANK,AU SMALL FINANCE BANK,0,,0,0.05,1,EQ,NSE,NSE,0,1.1511434993577552,-0.1134800686496309
5633,22,ACC,ACC,0,,0,0.05,1,EQ,NSE,NSE,0,0.5680530002983499,-0.11375031124223728
1346049,5258,INDUSINDBK,INDUSIND BANK,0,,0,0.05,1,EQ,NSE,NSE,0,-0.3169459523532065,-0.11648388516809015
424961,1660,ITC,ITC,0,,0,0.05,1,EQ,NSE,NSE,0,-0.5548299319727606,-0.11809021964379662
1510401,5900,AXISBANK,AXIS BANK,0,,0,0.05,1,EQ,NSE,NSE,0,0.2997867022074778,-0.1197139375584529
54273,212,ASHOKLEY,ASHOK LEYLAND,0,,0,0.05,1,EQ,NSE,NSE,0,0.7545618247298947,-0.12115304682666414
2713345,10599,GUJGASLTD,GUJARAT GAS,0,,0,0.05,1,EQ,NSE,NSE,0,-0.04144244762582191,-0.12822496662374147
4278529,16713,UBL,UNITED BREWERIES,0,,0,0.05,1,EQ,NSE,NSE,0,0.14525364487367715,-0.12830415024919495
2883073,11262,IGL,INDRAPRASTHA GAS,0,,0,0.05,1,EQ,NSE,NSE,0,-0.32794424895263236,-0.14163969350495792
